Surgery,11463,0,2.1,153,0.00%,321.3
Surgery,11470,0,2.6,153,-5.00%,377.91
Surgery,11471,0,2.1,153,0.00%,321.3
Surgery,11600,0,0.8,153,0.00%,122.4
Surgery,11601,0,0.9,153,0.00%,137.7
Surgery,11602,0,1.1,153,0.00%,168.3
Surgery,11603,0,1.4,153,0.00%,214.2
Surgery,11604,0,1.8,153,-5.00%,261.63
Surgery,11606,0,2.7,153,-5.00%,392.45
Surgery,11620,0,1.1,153,-3.70%,162.09
Surgery,11621,0,1.3,153,-4.60%,189.78
Surgery,11622,0,1.5,153,-5.00%,218.03
Surgery,11623,0,1.9,153,-5.00%,276.17
Surgery,11624,0,2.4,153,-5.00%,348.84
Surgery,11626,0,2.9,153,-5.00%,421.52
Surgery,11640,0,1.3,153,-5.00%,188.96
Surgery,11641,0,1.6,153,-5.00%,232.56
Surgery,11642,0,2.1,153,-5.00%,305.24
Surgery,11643,0,2.5,153,-5.00%,363.38
Surgery,11644,0,2.8,153,-5.00%,406.98
Surgery,11646,0,3.3,153,-0.90%,500.39
Surgery,11720,0,0.2,153,-5.00%,29.07
Surgery,11721,0,0.3,153,-5.00%,43.61
Surgery,11730,0,0.4,153,0.00%,61.2
Surgery,11731,0,0.3,153,-5.00%,43.61
Surgery,11732,0,0.2,153,0.00%,30.6
Surgery,11740,0,0.3,153,-5.00%,43.61
Surgery,11750,0,1.4,153,-5.00%,203.49
Surgery,11752,0,1.9,153,-5.00%,276.17
Surgery,11755,0,0.6,153,0.00%,91.8
Surgery,11760,0,1.5,153,-5.00%,218.03
Surgery,11762,0,2.3,153,-5.00%,334.31
Surgery,11765,0,1,153,-5.00%,145.35
Surgery,11770,0,2.6,153,-5.00%,377.91
Surgery,11771,0,3.7,153,-5.00%,537.8
Surgery,11772,0,4.2,153,-2.70%,625.21
Surgery,11900,0,0.2,153,0.00%,30.6
Surgery,11901,0,0.4,153,-0.50%,60.88
Surgery,11920,0,2.5,153,-5.00%,363.38
Surgery,11921,0,4.9,153,-5.00%,712.22
Surgery,11922,0,2.5,153,-5.00%,363.38
Surgery,11950,0,0.9,153,-5.00%,130.82
Surgery,11951,0,1.2,153,-5.00%,174.42
Surgery,11952,0,1.5,153,-5.00%,218.03
Surgery,11954,0,0,0,0,BR
Surgery,11960,0,0,0,0,BR
Surgery,11970,0,7.6,153,-5.00%,1104.66
Surgery,11971,0,1.1,153,0.00%,168.3
Surgery,11975,0,0.5,153,0.00%,76.5
Surgery,11976,0,0.5,153,0.00%,76.5
Surgery,11977,0,0.8,153,0.00%,122.4
Surgery,12001,0,0.4,153,0.00%,61.2
Surgery,12002,0,0.5,153,0.00%,76.5
Surgery,12004,0,0.8,153,0.00%,122.4
Surgery,12005,0,1,153,0.00%,153
Surgery,12006,0,1.4,153,0.00%,214.2
Surgery,12007,0,0,0,0,BR
Surgery,12011,0,0.6,153,0.00%,91.8
Surgery,12013,0,0.8,153,0.00%,122.4
Surgery,12014,0,1.1,153,0.00%,168.3
Surgery,12015,0,1.4,153,0.00%,214.2
Surgery,12016,0,2.2,153,-5.00%,319.77
Surgery,12017,0,3.4,153,-5.00%,494.19
Surgery,12018,0,0,0,0,BR
Surgery,12020,0,1,153,0.00%,153
Surgery,12021,0,1.1,153,-5.00%,159.89
Surgery,12031,0,0.6,153,0.00%,91.8
Surgery,12032,0,0.8,153,0.00%,122.4
Surgery,12034,0,1.1,153,0.00%,168.3
Surgery,12035,0,1.4,153,0.00%,214.2
Surgery,12036,0,1.8,153,0.00%,275.4
Surgery,12037,0,2.2,153,0.00%,336.6
Surgery,12041,0,0.7,153,0.00%,107.1
Surgery,12042,0,1,153,0.00%,153
Surgery,12044,0,1.3,153,0.00%,198.9
Surgery,12045,0,1.7,153,0.00%,260.1
Surgery,12046,0,2.3,153,0.00%,351.9
Surgery,12047,0,2.5,153,0.00%,382.5
Surgery,12051,0,0.8,153,0.00%,122.4
Surgery,12052,0,1.1,153,0.00%,168.3
Surgery,12053,0,1.4,153,0.00%,214.2
Surgery,12054,0,2.2,153,-5.00%,319.77
Surgery,12055,0,3.3,153,-5.00%,479.66
Surgery,12056,0,3.4,153,-1.00%,515.13
Surgery,12057,0,0,0,0,BR
Surgery,13100,0,0.8,153,0.00%,122.4
Surgery,13101,0,1.6,153,0.00%,244.8
Surgery,13120,0,1.5,153,0.00%,229.5
Surgery,13121,0,2.3,153,0.00%,351.9
Surgery,13131,0,1.6,153,0.00%,244.8
Surgery,13132,0,3.3,153,-1.10%,499.31
Surgery,13150,0,1.3,153,0.00%,198.9
Surgery,13151,0,2,153,0.00%,306
Surgery,13152,0,4.2,153,-5.00%,610.47
Surgery,13160,0,2.9,153,0.00%,443.7
Surgery,13300,0,0,0,0,BR
Surgery,14000,0,2.6,153,0.00%,397.8
Surgery,14001,0,3.9,153,0.00%,596.7
Surgery,14020,0,3.9,153,0.00%,596.7
Surgery,14021,0,5.2,153,0.00%,795.6
Surgery,14040,0,4.7,153,-1.30%,709.5
Surgery,14041,0,6.7,153,-5.00%,973.85
Surgery,14060,0,5.9,153,-5.00%,857.57
Surgery,14061,0,8.3,153,-5.00%,1206.41
Surgery,14300,0,0,0,0,BR
Surgery,14350,0,4.4,153,0.00%,673.2
Surgery,15000,0,0,0,0,BR
Surgery,15050,0,0.8,153,0.00%,122.4
Surgery,15100,0,3.3,153,0.00%,504.9
Surgery,15101,0,2,153,-5.00%,290.7
Surgery,15120,0,5.7,153,0.00%,872.1
Surgery,15121,0,2.5,153,-5.00%,363.38
Surgery,15200,0,2.7,153,0.00%,413.1
Surgery,15201,0,1.5,153,-5.00%,218.03
Surgery,15220,0,3.9,153,0.00%,596.7
Surgery,15221,0,1.9,153,-5.00%,276.17
Surgery,15240,0,5.3,153,0.00%,810.9
Surgery,15241,0,2.6,153,-5.00%,377.91
Surgery,15260,0,5.8,153,-3.30%,857.86
Surgery,15261,0,3.2,153,-5.00%,465.12
Surgery,15350,0,0,0,0,BR
Surgery,15400,0,0,0,0,BR
Surgery,15570,0,5.4,153,0.00%,826.2
Surgery,15572,0,5.3,153,-0.10%,810.36
Surgery,15574,0,5.7,153,0.00%,872.1
Surgery,15576,0,6.2,153,-5.00%,901.17
Surgery,15580,0,5.1,153,-5.00%,741.29
Surgery,15600,0,2.6,153,0.00%,397.8
Surgery,15610,0,3.2,153,-5.00%,465.12
Surgery,15620,0,5.4,153,-5.00%,784.89
Surgery,15625,0,5.4,153,-5.00%,784.89
Surgery,15630,0,5.4,153,-5.00%,784.89
Surgery,15650,0,3.9,153,-5.00%,566.87
Surgery,15732,0,9.3,153,0.00%,1422.9
Surgery,15734,0,8.3,153,0.00%,1269.9
Surgery,15736,0,8.3,153,0.00%,1269.9
Surgery,15738,0,8.3,153,0.00%,1269.9
Surgery,15740,0,7.8,153,-5.00%,1133.73
Surgery,15750,0,6.5,153,-5.00%,944.78
Surgery,15756,0,0,0,0,BR
Surgery,15757,0,23.4,153,-5.00%,3401.19
Surgery,15758,0,25.8,153,-5.00%,3750.03
Surgery,15760,0,6.5,153,-5.00%,944.78
Surgery,15770,0,5.9,153,-5.00%,857.57
Surgery,15775,0,0.6,153,0.00%,91.8
Surgery,15776,0,0,0,0,BR
Surgery,15780,0,7.8,153,-5.00%,1133.73
Surgery,15781,0,2.5,153,0.00%,382.5
Surgery,15782,0,2.5,153,0.00%,382.5
Surgery,15783,0,2.2,153,0.00%,336.6
Surgery,15786,0,0.4,153,0.00%,61.2
Surgery,15787,0,0.2,153,0.00%,30.6
Surgery,15788,0,6.5,153,-5.00%,944.78
Surgery,15789,0,7.9,153,-5.00%,1148.27
Surgery,15792,0,1.9,153,0.00%,290.7
Surgery,15793,0,2.3,153,0.00%,351.9
Surgery,15810,0,4.9,153,-5.00%,712.22
Surgery,15811,0,7.4,153,-5.00%,1075.59
Surgery,15819,0,4.4,153,0.00%,673.2
Surgery,15820,0,3.4,153,-0.80%,516.3
Surgery,15821,0,3.9,153,-5.00%,566.87
Surgery,15822,0,5.2,153,-5.00%,755.82
Surgery,15823,0,4.4,153,-5.00%,639.54
Surgery,15824,0,6.5,153,-5.00%,944.78
Surgery,15825,0,7.8,153,-5.00%,1133.73
Surgery,15826,0,6.9,153,-5.00%,1002.92
Surgery,15828,0,18.1,153,-5.00%,2630.84
Surgery,15829,0,20.1,153,-5.00%,2921.54
Surgery,15831,0,14.7,153,-5.00%,2136.65
Surgery,15832,0,6.9,153,-5.00%,1002.92
Surgery,15833,0,6.9,153,-5.00%,1002.92
Surgery,15834,0,6.9,153,-5.00%,1002.92
Surgery,15835,0,6.9,153,-5.00%,1002.92
Surgery,15836,0,6.9,153,-5.00%,1002.92
Surgery,15837,0,4.4,153,0.00%,673.2
Surgery,15838,0,3.9,153,-5.00%,566.87
Surgery,15839,0,0,0,0,BR
Surgery,15840,0,10.8,153,-5.00%,1569.78
Surgery,15841,0,12.3,153,-5.00%,1787.81
Surgery,15842,0,14.7,153,0.00%,2249.1
Surgery,15845,0,12.3,153,-5.00%,1787.81
Surgery,15850,0,0.2,153,0.00%,30.6
Surgery,15851,0,0.4,153,0.00%,61.2
Surgery,15852,0,0,0,0,BR
Surgery,15860,0,1,153,-5.00%,145.35
Surgery,15876,0,0,0,0,BR
Surgery,15877,0,0,0,0,BR
Surgery,15878,0,0,0,0,BR
Surgery,15879,0,0,0,0,BR
Surgery,15920,0,4,153,-4.70%,583.03
Surgery,15922,0,6.9,153,-5.00%,1002.92
Surgery,15931,0,4.9,153,-5.00%,712.22
Surgery,15933,0,6.4,153,-5.00%,930.24
Surgery,15934,0,6.9,153,-5.00%,1002.92
Surgery,15935,0,8.3,153,-5.00%,1206.41
Surgery,15936,0,4.4,153,0.00%,673.2
Surgery,15937,0,5.9,153,0.00%,902.7
Surgery,15940,0,4.9,153,-5.00%,712.22
Surgery,15941,0,6.4,153,-5.00%,930.24
Surgery,15944,0,6.9,153,-5.00%,1002.92
Surgery,15945,0,8.3,153,-5.00%,1206.41
Surgery,15946,0,4.4,153,0.00%,673.2
Surgery,15950,0,4.9,153,-5.00%,712.22
Surgery,15951,0,6.4,153,-5.00%,930.24
Surgery,15952,0,6.9,153,-5.00%,1002.92
Surgery,15953,0,8.3,153,-5.00%,1206.41
Surgery,15956,0,4.4,153,0.00%,673.2
Surgery,15958,0,5.9,153,0.00%,902.7
Surgery,15999,0,0,0,0,BR
Surgery,16000,0,0.3,153,0.00%,45.9
Surgery,16010,0,0.8,153,-5.00%,116.28
Surgery,16015,0,1.6,153,-5.00%,232.56
Surgery,16020,0,0.3,153,0.00%,45.9
Surgery,16025,0,0.4,153,0.00%,61.2
Surgery,16030,0,1,153,0.00%,153
Surgery,16035,0,2.5,153,-5.00%,363.38
Surgery,16040,0,0.8,153,-5.00%,116.28
Surgery,16041,0,1.2,153,-5.00%,174.42
Surgery,16042,0,1.2,153,-5.00%,174.42
Surgery,17000,0,0.3,153,0.00%,45.9
Surgery,17001,0,0.2,153,-5.00%,29.07
Surgery,17002,0,0.1,153,-5.00%,14.54
Surgery,17010,0,0.5,153,-5.00%,72.68
Surgery,17100,0,0.3,153,-5.00%,43.61
Surgery,17101,0,0.1,153,-5.00%,14.54
Surgery,17102,0,0.1,153,-5.00%,14.54
Surgery,17104,0,0,0,0,BR
Surgery,17105,0,1,153,-5.00%,145.35
Surgery,17106,0,1.6,153,0.00%,244.8
Surgery,17107,0,2.9,153,0.00%,443.7
Surgery,17108,0,4.4,153,0.00%,673.2
Surgery,17110,0,0.3,153,0.00%,45.9
Surgery,17200,0,0.3,153,-5.00%,43.61
Surgery,17201,0,0.1,153,-5.00%,14.54
Surgery,17250,0,0.3,153,0.00%,45.9
Surgery,17260,0,0.3,153,0.00%,45.9
Surgery,17261,0,0.3,153,0.00%,45.9
Surgery,17262,0,0.4,153,0.00%,61.2
Surgery,17263,0,0.5,153,0.00%,76.5
Surgery,17264,0,0.6,153,0.00%,91.8
Surgery,17266,0,0.9,153,0.00%,137.7
Surgery,17270,0,0.3,153,0.00%,45.9
Surgery,17271,0,0.4,153,0.00%,61.2
Surgery,17272,0,0.5,153,0.00%,76.5
Surgery,17273,0,0.6,153,0.00%,91.8
Surgery,17274,0,0.8,153,0.00%,122.4
Surgery,17276,0,1.2,153,0.00%,183.6
Surgery,17280,0,0.4,153,0.00%,61.2
Surgery,17281,0,0.4,153,0.00%,61.2
